date,store_nbr,transactions,year,month,day,dayofweek,weekofyear,is_weekend,quarter,is_month_start,is_month_end,season
2016-10-30,38,1656,2016,10,30,6,43,1,4,0,0,3
2016-10-30,39,1492,2016,10,30,6,43,1,4,0,0,3
2016-10-30,40,1131,2016,10,30,6,43,1,4,0,0,3
2016-10-30,41,1258,2016,10,30,6,43,1,4,0,0,3
2016-10-30,42,1278,2016,10,30,6,43,1,4,0,0,3
2016-10-30,43,1350,2016,10,30,6,43,1,4,0,0,3
2016-10-30,44,5159,2016,10,30,6,43,1,4,0,0,3
2016-10-30,45,4278,2016,10,30,6,43,1,4,0,0,3
2016-10-30,46,4243,2016,10,30,6,43,1,4,0,0,3
2016-10-30,47,4471,2016,10,30,6,43,1,4,0,0,3
2016-10-30,48,3588,2016,10,30,6,43,1,4,0,0,3
2016-10-30,49,3472,2016,10,30,6,43,1,4,0,0,3
2016-10-30,50,2601,2016,10,30,6,43,1,4,0,0,3
2016-10-30,51,1687,2016,10,30,6,43,1,4,0,0,3
2016-10-30,53,1298,2016,10,30,6,43,1,4,0,0,3
2016-10-30,54,1044,2016,10,30,6,43,1,4,0,0,3
2016-10-31,1,1532,2016,10,31,0,44,0,4,0,1,3
2016-10-31,2,1751,2016,10,31,0,44,0,4,0,1,3
2016-10-31,3,2917,2016,10,31,0,44,0,4,0,1,3
2016-10-31,4,1232,2016,10,31,0,44,0,4,0,1,3
2016-10-31,5,1166,2016,10,31,0,44,0,4,0,1,3
2016-10-31,6,1519,2016,10,31,0,44,0,4,0,1,3
2016-10-31,7,1799,2016,10,31,0,44,0,4,0,1,3
2016-10-31,8,2468,2016,10,31,0,44,0,4,0,1,3
2016-10-31,9,1902,2016,10,31,0,44,0,4,0,1,3
2016-10-31,10,753,2016,10,31,0,44,0,4,0,1,3
2016-10-31,11,1874,2016,10,31,0,44,0,4,0,1,3
2016-10-31,12,1122,2016,10,31,0,44,0,4,0,1,3
2016-10-31,13,771,2016,10,31,0,44,0,4,0,1,3
2016-10-31,14,1148,2016,10,31,0,44,0,4,0,1,3
2016-10-31,15,1335,2016,10,31,0,44,0,4,0,1,3
2016-10-31,16,744,2016,10,31,0,44,0,4,0,1,3
2016-10-31,17,1283,2016,10,31,0,44,0,4,0,1,3
2016-10-31,19,1144,2016,10,31,0,44,0,4,0,1,3
2016-10-31,20,1127,2016,10,31,0,44,0,4,0,1,3
2016-10-31,21,861,2016,10,31,0,44,0,4,0,1,3
2016-10-31,22,643,2016,10,31,0,44,0,4,0,1,3
2016-10-31,23,882,2016,10,31,0,44,0,4,0,1,3
2016-10-31,24,2050,2016,10,31,0,44,0,4,0,1,3
2016-10-31,25,1004,2016,10,31,0,44,0,4,0,1,3
2016-10-31,26,541,2016,10,31,0,44,0,4,0,1,3
2016-10-31,27,1368,2016,10,31,0,44,0,4,0,1,3
2016-10-31,28,997,2016,10,31,0,44,0,4,0,1,3
2016-10-31,29,959,2016,10,31,0,44,0,4,0,1,3
2016-10-31,30,664,2016,10,31,0,44,0,4,0,1,3
2016-10-31,31,1095,2016,10,31,0,44,0,4,0,1,3
2016-10-31,32,564,2016,10,31,0,44,0,4,0,1,3
2016-10-31,33,839,2016,10,31,0,44,0,4,0,1,3
2016-10-31,34,2127,2016,10,31,0,44,0,4,0,1,3
2016-10-31,35,677,2016,10,31,0,44,0,4,0,1,3
2016-10-31,36,998,2016,10,31,0,44,0,4,0,1,3
2016-10-31,37,1460,2016,10,31,0,44,0,4,0,1,3
2016-10-31,38,1124,2016,10,31,0,44,0,4,0,1,3
2016-10-31,39,1186,2016,10,31,0,44,0,4,0,1,3
2016-10-31,40,1286,2016,10,31,0,44,0,4,0,1,3
2016-10-31,41,962,2016,10,31,0,44,0,4,0,1,3
2016-10-31,42,987,2016,10,31,0,44,0,4,0,1,3
2016-10-31,43,1117,2016,10,31,0,44,0,4,0,1,3
2016-10-31,44,3768,2016,10,31,0,44,0,4,0,1,3
2016-10-31,45,3218,2016,10,31,0,44,0,4,0,1,3
2016-10-31,46,2806,2016,10,31,0,44,0,4,0,1,3
2016-10-31,47,3489,2016,10,31,0,44,0,4,0,1,3
2016-10-31,48,2334,2016,10,31,0,44,0,4,0,1,3
2016-10-31,49,2994,2016,10,31,0,44,0,4,0,1,3
2016-10-31,50,2143,2016,10,31,0,44,0,4,0,1,3
2016-10-31,51,1394,2016,10,31,0,44,0,4,0,1,3
2016-10-31,53,1051,2016,10,31,0,44,0,4,0,1,3
2016-10-31,54,813,2016,10,31,0,44,0,4,0,1,3
2016-11-01,1,1805,2016,11,1,1,44,0,4,1,0,3
2016-11-01,2,1793,2016,11,1,1,44,0,4,1,0,3
2016-11-01,3,3134,2016,11,1,1,44,0,4,1,0,3
2016-11-01,4,1343,2016,11,1,1,44,0,4,1,0,3
2016-11-01,5,1325,2016,11,1,1,44,0,4,1,0,3
2016-11-01,6,1603,2016,11,1,1,44,0,4,1,0,3
2016-11-01,7,1967,2016,11,1,1,44,0,4,1,0,3
2016-11-01,8,2654,2016,11,1,1,44,0,4,1,0,3
2016-11-01,9,2020,2016,11,1,1,44,0,4,1,0,3
2016-11-01,10,842,2016,11,1,1,44,0,4,1,0,3
2016-11-01,11,2272,2016,11,1,1,44,0,4,1,0,3
2016-11-01,12,1075,2016,11,1,1,44,0,4,1,0,3
2016-11-01,13,836,2016,11,1,1,44,0,4,1,0,3
2016-11-01,14,1197,2016,11,1,1,44,0,4,1,0,3
2016-11-01,15,1422,2016,11,1,1,44,0,4,1,0,3
2016-11-01,16,789,2016,11,1,1,44,0,4,1,0,3
2016-11-01,17,1409,2016,11,1,1,44,0,4,1,0,3
2016-11-01,19,1249,2016,11,1,1,44,0,4,1,0,3
2016-11-01,20,1324,2016,11,1,1,44,0,4,1,0,3
2016-11-01,21,978,2016,11,1,1,44,0,4,1,0,3
2016-11-01,22,721,2016,11,1,1,44,0,4,1,0,3
2016-11-01,23,1011,2016,11,1,1,44,0,4,1,0,3
2016-11-01,24,2139,2016,11,1,1,44,0,4,1,0,3
2016-11-01,25,1106,2016,11,1,1,44,0,4,1,0,3
2016-11-01,26,606,2016,11,1,1,44,0,4,1,0,3
2016-11-01,27,1491,2016,11,1,1,44,0,4,1,0,3
2016-11-01,28,1254,2016,11,1,1,44,0,4,1,0,3
2016-11-01,29,1113,2016,11,1,1,44,0,4,1,0,3
2016-11-01,30,675,2016,11,1,1,44,0,4,1,0,3
2016-11-01,31,1462,2016,11,1,1,44,0,4,1,0,3
2016-11-01,32,592,2016,11,1,1,44,0,4,1,0,3
2016-11-01,33,1004,2016,11,1,1,44,0,4,1,0,3
2016-11-01,34,2432,2016,11,1,1,44,0,4,1,0,3
2016-11-01,35,730,2016,11,1,1,44,0,4,1,0,3
2016-11-01,36,1350,2016,11,1,1,44,0,4,1,0,3
2016-11-01,37,1573,2016,11,1,1,44,0,4,1,0,3
2016-11-01,38,1429,2016,11,1,1,44,0,4,1,0,3
2016-11-01,39,1373,2016,11,1,1,44,0,4,1,0,3
2016-11-01,40,1501,2016,11,1,1,44,0,4,1,0,3
2016-11-01,41,1171,2016,11,1,1,44,0,4,1,0,3
2016-11-01,42,1077,2016,11,1,1,44,0,4,1,0,3
2016-11-01,43,1297,2016,11,1,1,44,0,4,1,0,3
2016-11-01,44,4240,2016,11,1,1,44,0,4,1,0,3
2016-11-01,45,3651,2016,11,1,1,44,0,4,1,0,3
2016-11-01,46,3221,2016,11,1,1,44,0,4,1,0,3
2016-11-01,47,3903,2016,11,1,1,44,0,4,1,0,3
2016-11-01,48,2559,2016,11,1,1,44,0,4,1,0,3
2016-11-01,49,3056,2016,11,1,1,44,0,4,1,0,3
2016-11-01,50,2279,2016,11,1,1,44,0,4,1,0,3
2016-11-01,51,1607,2016,11,1,1,44,0,4,1,0,3
2016-11-01,53,1377,2016,11,1,1,44,0,4,1,0,3
2016-11-01,54,1013,2016,11,1,1,44,0,4,1,0,3
2016-11-02,1,505,2016,11,2,2,44,0,4,0,0,3
2016-11-02,2,1795,2016,11,2,2,44,0,4,0,0,3
2016-11-02,3,3198,2016,11,2,2,44,0,4,0,0,3
2016-11-02,4,1453,2016,11,2,2,44,0,4,0,0,3
2016-11-02,5,1186,2016,11,2,2,44,0,4,0,0,3
2016-11-02,6,1939,2016,11,2,2,44,0,4,0,0,3
2016-11-02,7,1594,2016,11,2,2,44,0,4,0,0,3
2016-11-02,8,2459,2016,11,2,2,44,0,4,0,0,3
2016-11-02,9,2146,2016,11,2,2,44,0,4,0,0,3
2016-11-02,10,834,2016,11,2,2,44,0,4,0,0,3
2016-11-02,11,2682,2016,11,2,2,44,0,4,0,0,3
2016-11-02,12,1097,2016,11,2,2,44,0,4,0,0,3
2016-11-02,13,782,2016,11,2,2,44,0,4,0,0,3
2016-11-02,14,1214,2016,11,2,2,44,0,4,0,0,3
2016-11-02,15,1008,2016,11,2,2,44,0,4,0,0,3
2016-11-02,16,782,2016,11,2,2,44,0,4,0,0,3
2016-11-02,17,1644,2016,11,2,2,44,0,4,0,0,3
2016-11-02,19,1323,2016,11,2,2,44,0,4,0,0,3
2016-11-02,20,1628,2016,11,2,2,44,0,4,0,0,3
2016-11-02,21,1167,2016,11,2,2,44,0,4,0,0,3
2016-11-02,22,842,2016,11,2,2,44,0,4,0,0,3
2016-11-02,23,968,2016,11,2,2,44,0,4,0,0,3
2016-11-02,24,1850,2016,11,2,2,44,0,4,0,0,3
2016-11-02,25,2408,2016,11,2,2,44,0,4,0,0,3
2016-11-02,26,610,2016,11,2,2,44,0,4,0,0,3
2016-11-02,27,1837,2016,11,2,2,44,0,4,0,0,3
2016-11-02,28,1413,2016,11,2,2,44,0,4,0,0,3
2016-11-02,29,1113,2016,11,2,2,44,0,4,0,0,3
2016-11-02,30,709,2016,11,2,2,44,0,4,0,0,3
2016-11-02,31,1423,2016,11,2,2,44,0,4,0,0,3
2016-11-02,32,621,2016,11,2,2,44,0,4,0,0,3
2016-11-02,33,819,2016,11,2,2,44,0,4,0,0,3
2016-11-02,34,2666,2016,11,2,2,44,0,4,0,0,3
2016-11-02,35,936,2016,11,2,2,44,0,4,0,0,3
2016-11-02,36,1338,2016,11,2,2,44,0,4,0,0,3
2016-11-02,37,1481,2016,11,2,2,44,0,4,0,0,3
2016-11-02,38,1711,2016,11,2,2,44,0,4,0,0,3
2016-11-02,39,1090,2016,11,2,2,44,0,4,0,0,3
2016-11-02,40,1020,2016,11,2,2,44,0,4,0,0,3
2016-11-02,41,1295,2016,11,2,2,44,0,4,0,0,3
2016-11-02,42,1169,2016,11,2,2,44,0,4,0,0,3
2016-11-02,43,1378,2016,11,2,2,44,0,4,0,0,3
2016-11-02,44,5341,2016,11,2,2,44,0,4,0,0,3
2016-11-02,45,4140,2016,11,2,2,44,0,4,0,0,3
2016-11-02,46,4031,2016,11,2,2,44,0,4,0,0,3
2016-11-02,47,4356,2016,11,2,2,44,0,4,0,0,3
2016-11-02,48,3352,2016,11,2,2,44,0,4,0,0,3
2016-11-02,49,3243,2016,11,2,2,44,0,4,0,0,3
2016-11-02,50,2739,2016,11,2,2,44,0,4,0,0,3
2016-11-02,51,1717,2016,11,2,2,44,0,4,0,0,3
2016-11-02,53,1559,2016,11,2,2,44,0,4,0,0,3
2016-11-02,54,843,2016,11,2,2,44,0,4,0,0,3
2016-11-03,1,445,2016,11,3,3,44,0,4,0,0,3
2016-11-03,2,1552,2016,11,3,3,44,0,4,0,0,3
2016-11-03,3,2830,2016,11,3,3,44,0,4,0,0,3
2016-11-03,4,1187,2016,11,3,3,44,0,4,0,0,3
2016-11-03,5,1044,2016,11,3,3,44,0,4,0,0,3
2016-11-03,6,1583,2016,11,3,3,44,0,4,0,0,3
2016-11-03,7,1308,2016,11,3,3,44,0,4,0,0,3
2016-11-03,8,1987,2016,11,3,3,44,0,4,0,0,3
2016-11-03,9,1960,2016,11,3,3,44,0,4,0,0,3
2016-11-03,10,695,2016,11,3,3,44,0,4,0,0,3
2016-11-03,11,2320,2016,11,3,3,44,0,4,0,0,3
2016-11-03,12,1027,2016,11,3,3,44,0,4,0,0,3
2016-11-03,13,806,2016,11,3,3,44,0,4,0,0,3
2016-11-03,14,1102,2016,11,3,3,44,0,4,0,0,3
2016-11-03,15,1180,2016,11,3,3,44,0,4,0,0,3
2016-11-03,16,697,2016,11,3,3,44,0,4,0,0,3
2016-11-03,17,1504,2016,11,3,3,44,0,4,0,0,3
2016-11-03,19,1234,2016,11,3,3,44,0,4,0,0,3
2016-11-03,20,1630,2016,11,3,3,44,0,4,0,0,3
2016-11-03,21,1139,2016,11,3,3,44,0,4,0,0,3
2016-11-03,22,714,2016,11,3,3,44,0,4,0,0,3
2016-11-03,23,890,2016,11,3,3,44,0,4,0,0,3
2016-11-03,24,1612,2016,11,3,3,44,0,4,0,0,3
2016-11-03,25,2738,2016,11,3,3,44,0,4,0,0,3
2016-11-03,26,450,2016,11,3,3,44,0,4,0,0,3
2016-11-03,27,1657,2016,11,3,3,44,0,4,0,0,3
2016-11-03,28,1235,2016,11,3,3,44,0,4,0,0,3
2016-11-03,29,1012,2016,11,3,3,44,0,4,0,0,3
2016-11-03,30,601,2016,11,3,3,44,0,4,0,0,3
2016-11-03,31,1313,2016,11,3,3,44,0,4,0,0,3
2016-11-03,32,601,2016,11,3,3,44,0,4,0,0,3
2016-11-03,33,869,2016,11,3,3,44,0,4,0,0,3
2016-11-03,34,2025,2016,11,3,3,44,0,4,0,0,3
2016-11-03,35,1015,2016,11,3,3,44,0,4,0,0,3
2016-11-03,36,1246,2016,11,3,3,44,0,4,0,0,3
2016-11-03,37,1277,2016,11,3,3,44,0,4,0,0,3
2016-11-03,38,1507,2016,11,3,3,44,0,4,0,0,3
2016-11-03,39,1115,2016,11,3,3,44,0,4,0,0,3
2016-11-03,40,1032,2016,11,3,3,44,0,4,0,0,3
2016-11-03,41,1183,2016,11,3,3,44,0,4,0,0,3
2016-11-03,42,1032,2016,11,3,3,44,0,4,0,0,3
2016-11-03,43,1290,2016,11,3,3,44,0,4,0,0,3
2016-11-03,44,4186,2016,11,3,3,44,0,4,0,0,3
2016-11-03,45,3992,2016,11,3,3,44,0,4,0,0,3
2016-11-03,46,4069,2016,11,3,3,44,0,4,0,0,3
2016-11-03,47,4127,2016,11,3,3,44,0,4,0,0,3
2016-11-03,48,3280,2016,11,3,3,44,0,4,0,0,3
2016-11-03,49,2772,2016,11,3,3,44,0,4,0,0,3
2016-11-03,50,2934,2016,11,3,3,44,0,4,0,0,3
2016-11-03,51,1397,2016,11,3,3,44,0,4,0,0,3
2016-11-03,53,1309,2016,11,3,3,44,0,4,0,0,3
2016-11-03,54,815,2016,11,3,3,44,0,4,0,0,3
2016-11-04,1,923,2016,11,4,4,44,0,4,0,0,3
2016-11-04,2,1685,2016,11,4,4,44,0,4,0,0,3
2016-11-04,3,3033,2016,11,4,4,44,0,4,0,0,3
2016-11-04,4,1377,2016,11,4,4,44,0,4,0,0,3
2016-11-04,5,989,2016,11,4,4,44,0,4,0,0,3
2016-11-04,6,1757,2016,11,4,4,44,0,4,0,0,3
2016-11-04,7,1529,2016,11,4,4,44,0,4,0,0,3
2016-11-04,8,2284,2016,11,4,4,44,0,4,0,0,3
2016-11-04,9,1919,2016,11,4,4,44,0,4,0,0,3
2016-11-04,10,746,2016,11,4,4,44,0,4,0,0,3
2016-11-04,11,2497,2016,11,4,4,44,0,4,0,0,3
2016-11-04,12,1469,2016,11,4,4,44,0,4,0,0,3
2016-11-04,13,1091,2016,11,4,4,44,0,4,0,0,3
2016-11-04,14,1094,2016,11,4,4,44,0,4,0,0,3
2016-11-04,15,1187,2016,11,4,4,44,0,4,0,0,3
2016-11-04,16,795,2016,11,4,4,44,0,4,0,0,3
2016-11-04,17,1444,2016,11,4,4,44,0,4,0,0,3
2016-11-04,19,1283,2016,11,4,4,44,0,4,0,0,3
2016-11-04,20,1496,2016,11,4,4,44,0,4,0,0,3
2016-11-04,21,1042,2016,11,4,4,44,0,4,0,0,3
2016-11-04,22,779,2016,11,4,4,44,0,4,0,0,3
2016-11-04,23,1010,2016,11,4,4,44,0,4,0,0,3
2016-11-04,24,1776,2016,11,4,4,44,0,4,0,0,3
2016-11-04,25,2575,2016,11,4,4,44,0,4,0,0,3
2016-11-04,26,531,2016,11,4,4,44,0,4,0,0,3
2016-11-04,27,1672,2016,11,4,4,44,0,4,0,0,3
2016-11-04,28,1142,2016,11,4,4,44,0,4,0,0,3
2016-11-04,29,942,2016,11,4,4,44,0,4,0,0,3
2016-11-04,30,603,2016,11,4,4,44,0,4,0,0,3
2016-11-04,31,1251,2016,11,4,4,44,0,4,0,0,3
2016-11-04,32,558,2016,11,4,4,44,0,4,0,0,3
2016-11-04,33,851,2016,11,4,4,44,0,4,0,0,3
2016-11-04,34,1876,2016,11,4,4,44,0,4,0,0,3
2016-11-04,35,875,2016,11,4,4,44,0,4,0,0,3
2016-11-04,36,1197,2016,11,4,4,44,0,4,0,0,3
2016-11-04,37,1325,2016,11,4,4,44,0,4,0,0,3
2016-11-04,38,1626,2016,11,4,4,44,0,4,0,0,3
2016-11-04,39,1194,2016,11,4,4,44,0,4,0,0,3
2016-11-04,40,1129,2016,11,4,4,44,0,4,0,0,3
2016-11-04,41,1202,2016,11,4,4,44,0,4,0,0,3
2016-11-04,42,1192,2016,11,4,4,44,0,4,0,0,3
2016-11-04,43,1268,2016,11,4,4,44,0,4,0,0,3
2016-11-04,44,4421,2016,11,4,4,44,0,4,0,0,3
2016-11-04,45,4294,2016,11,4,4,44,0,4,0,0,3
2016-11-04,46,4104,2016,11,4,4,44,0,4,0,0,3
2016-11-04,47,4179,2016,11,4,4,44,0,4,0,0,3
2016-11-04,48,3151,2016,11,4,4,44,0,4,0,0,3
2016-11-04,49,2965,2016,11,4,4,44,0,4,0,0,3
2016-11-04,50,2921,2016,11,4,4,44,0,4,0,0,3
2016-11-04,51,1423,2016,11,4,4,44,0,4,0,0,3
2016-11-04,53,1244,2016,11,4,4,44,0,4,0,0,3
2016-11-04,54,846,2016,11,4,4,44,0,4,0,0,3
2016-11-05,1,915,2016,11,5,5,44,1,4,0,0,3
2016-11-05,2,1632,2016,11,5,5,44,1,4,0,0,3
2016-11-05,3,3169,2016,11,5,5,44,1,4,0,0,3
2016-11-05,4,1373,2016,11,5,5,44,1,4,0,0,3
2016-11-05,5,1213,2016,11,5,5,44,1,4,0,0,3
2016-11-05,6,1779,2016,11,5,5,44,1,4,0,0,3
2016-11-05,7,1467,2016,11,5,5,44,1,4,0,0,3
2016-11-05,8,2339,2016,11,5,5,44,1,4,0,0,3
2016-11-05,9,2038,2016,11,5,5,44,1,4,0,0,3
2016-11-05,10,877,2016,11,5,5,44,1,4,0,0,3
2016-11-05,11,2903,2016,11,5,5,44,1,4,0,0,3
2016-11-05,12,1065,2016,11,5,5,44,1,4,0,0,3
2016-11-05,13,955,2016,11,5,5,44,1,4,0,0,3
2016-11-05,14,1477,2016,11,5,5,44,1,4,0,0,3
2016-11-05,15,1223,2016,11,5,5,44,1,4,0,0,3
2016-11-05,16,736,2016,11,5,5,44,1,4,0,0,3
2016-11-05,17,1522,2016,11,5,5,44,1,4,0,0,3
2016-11-05,19,1694,2016,11,5,5,44,1,4,0,0,3
2016-11-05,20,1607,2016,11,5,5,44,1,4,0,0,3
2016-11-05,21,1088,2016,11,5,5,44,1,4,0,0,3
2016-11-05,22,819,2016,11,5,5,44,1,4,0,0,3
2016-11-05,23,980,2016,11,5,5,44,1,4,0,0,3
2016-11-05,24,1809,2016,11,5,5,44,1,4,0,0,3
2016-11-05,25,1965,2016,11,5,5,44,1,4,0,0,3
2016-11-05,26,486,2016,11,5,5,44,1,4,0,0,3
2016-11-05,27,1634,2016,11,5,5,44,1,4,0,0,3
2016-11-05,28,1191,2016,11,5,5,44,1,4,0,0,3
2016-11-05,29,1118,2016,11,5,5,44,1,4,0,0,3
2016-11-05,30,560,2016,11,5,5,44,1,4,0,0,3
2016-11-05,31,1254,2016,11,5,5,44,1,4,0,0,3
2016-11-05,32,547,2016,11,5,5,44,1,4,0,0,3
2016-11-05,33,920,2016,11,5,5,44,1,4,0,0,3
2016-11-05,34,1975,2016,11,5,5,44,1,4,0,0,3
2016-11-05,35,898,2016,11,5,5,44,1,4,0,0,3
2016-11-05,36,1154,2016,11,5,5,44,1,4,0,0,3
2016-11-05,37,1386,2016,11,5,5,44,1,4,0,0,3
2016-11-05,38,1673,2016,11,5,5,44,1,4,0,0,3
2016-11-05,39,1394,2016,11,5,5,44,1,4,0,0,3
2016-11-05,40,1225,2016,11,5,5,44,1,4,0,0,3
2016-11-05,41,1195,2016,11,5,5,44,1,4,0,0,3
2016-11-05,42,1186,2016,11,5,5,44,1,4,0,0,3
2016-11-05,43,1243,2016,11,5,5,44,1,4,0,0,3
2016-11-05,44,4725,2016,11,5,5,44,1,4,0,0,3
2016-11-05,45,4396,2016,11,5,5,44,1,4,0,0,3
2016-11-05,46,4300,2016,11,5,5,44,1,4,0,0,3
2016-11-05,47,4464,2016,11,5,5,44,1,4,0,0,3
2016-11-05,48,3556,2016,11,5,5,44,1,4,0,0,3
2016-11-05,49,3158,2016,11,5,5,44,1,4,0,0,3
2016-11-05,50,3005,2016,11,5,5,44,1,4,0,0,3
2016-11-05,51,1346,2016,11,5,5,44,1,4,0,0,3
2016-11-05,53,1288,2016,11,5,5,44,1,4,0,0,3
2016-11-05,54,898,2016,11,5,5,44,1,4,0,0,3
2016-11-06,1,478,2016,11,6,6,44,1,4,0,0,3
2016-11-06,2,1887,2016,11,6,6,44,1,4,0,0,3
2016-11-06,3,3474,2016,11,6,6,44,1,4,0,0,3
2016-11-06,4,1652,2016,11,6,6,44,1,4,0,0,3
2016-11-06,5,1138,2016,11,6,6,44,1,4,0,0,3
2016-11-06,6,2108,2016,11,6,6,44,1,4,0,0,3
2016-11-06,7,1551,2016,11,6,6,44,1,4,0,0,3
2016-11-06,8,2546,2016,11,6,6,44,1,4,0,0,3
2016-11-06,9,2118,2016,11,6,6,44,1,4,0,0,3
2016-11-06,10,863,2016,11,6,6,44,1,4,0,0,3
2016-11-06,11,2884,2016,11,6,6,44,1,4,0,0,3
2016-11-06,12,1353,2016,11,6,6,44,1,4,0,0,3
2016-11-06,13,1023,2016,11,6,6,44,1,4,0,0,3
2016-11-06,14,988,2016,11,6,6,44,1,4,0,0,3
2016-11-06,15,1073,2016,11,6,6,44,1,4,0,0,3
2016-11-06,16,851,2016,11,6,6,44,1,4,0,0,3
2016-11-06,17,1739,2016,11,6,6,44,1,4,0,0,3
2016-11-06,19,1269,2016,11,6,6,44,1,4,0,0,3
2016-11-06,20,2106,2016,11,6,6,44,1,4,0,0,3
2016-11-06,21,1323,2016,11,6,6,44,1,4,0,0,3
2016-11-06,22,869,2016,11,6,6,44,1,4,0,0,3
2016-11-06,23,939,2016,11,6,6,44,1,4,0,0,3
2016-11-06,24,1690,2016,11,6,6,44,1,4,0,0,3
2016-11-06,25,837,2016,11,6,6,44,1,4,0,0,3
2016-11-06,26,556,2016,11,6,6,44,1,4,0,0,3
2016-11-06,27,1900,2016,11,6,6,44,1,4,0,0,3
2016-11-06,28,1411,2016,11,6,6,44,1,4,0,0,3
2016-11-06,29,1277,2016,11,6,6,44,1,4,0,0,3
2016-11-06,30,640,2016,11,6,6,44,1,4,0,0,3
2016-11-06,31,1457,2016,11,6,6,44,1,4,0,0,3
2016-11-06,32,578,2016,11,6,6,44,1,4,0,0,3
2016-11-06,33,891,2016,11,6,6,44,1,4,0,0,3
2016-11-06,34,1934,2016,11,6,6,44,1,4,0,0,3
2016-11-06,35,705,2016,11,6,6,44,1,4,0,0,3
2016-11-06,36,851,2016,11,6,6,44,1,4,0,0,3
2016-11-06,37,1200,2016,11,6,6,44,1,4,0,0,3
2016-11-06,38,1856,2016,11,6,6,44,1,4,0,0,3
2016-11-06,39,1468,2016,11,6,6,44,1,4,0,0,3
2016-11-06,40,1121,2016,11,6,6,44,1,4,0,0,3
2016-11-06,41,1369,2016,11,6,6,44,1,4,0,0,3
2016-11-06,42,1208,2016,11,6,6,44,1,4,0,0,3
2016-11-06,43,1368,2016,11,6,6,44,1,4,0,0,3
2016-11-06,44,5325,2016,11,6,6,44,1,4,0,0,3
2016-11-06,45,4544,2016,11,6,6,44,1,4,0,0,3
2016-11-06,46,4719,2016,11,6,6,44,1,4,0,0,3
2016-11-06,47,4724,2016,11,6,6,44,1,4,0,0,3
2016-11-06,48,4022,2016,11,6,6,44,1,4,0,0,3
2016-11-06,49,3391,2016,11,6,6,44,1,4,0,0,3
2016-11-06,50,2956,2016,11,6,6,44,1,4,0,0,3
2016-11-06,51,1623,2016,11,6,6,44,1,4,0,0,3
2016-11-06,53,1281,2016,11,6,6,44,1,4,0,0,3
2016-11-06,54,1016,2016,11,6,6,44,1,4,0,0,3
2016-11-07,1,1755,2016,11,7,0,45,0,4,0,0,3
2016-11-07,2,1883,2016,11,7,0,45,0,4,0,0,3
2016-11-07,3,3029,2016,11,7,0,45,0,4,0,0,3
2016-11-07,4,1343,2016,11,7,0,45,0,4,0,0,3
2016-11-07,5,1412,2016,11,7,0,45,0,4,0,0,3
2016-11-07,6,1621,2016,11,7,0,45,0,4,0,0,3
2016-11-07,7,1833,2016,11,7,0,45,0,4,0,0,3
2016-11-07,8,2718,2016,11,7,0,45,0,4,0,0,3
2016-11-07,9,2166,2016,11,7,0,45,0,4,0,0,3
2016-11-07,10,811,2016,11,7,0,45,0,4,0,0,3
2016-11-07,11,2141,2016,11,7,0,45,0,4,0,0,3
2016-11-07,12,1235,2016,11,7,0,45,0,4,0,0,3
2016-11-07,13,950,2016,11,7,0,45,0,4,0,0,3
2016-11-07,14,1459,2016,11,7,0,45,0,4,0,0,3
2016-11-07,15,1534,2016,11,7,0,45,0,4,0,0,3
2016-11-07,16,762,2016,11,7,0,45,0,4,0,0,3
2016-11-07,17,1441,2016,11,7,0,45,0,4,0,0,3
2016-11-07,19,1290,2016,11,7,0,45,0,4,0,0,3
2016-11-07,20,1194,2016,11,7,0,45,0,4,0,0,3
2016-11-07,21,1058,2016,11,7,0,45,0,4,0,0,3
2016-11-07,22,755,2016,11,7,0,45,0,4,0,0,3
2016-11-07,23,1030,2016,11,7,0,45,0,4,0,0,3
2016-11-07,24,2140,2016,11,7,0,45,0,4,0,0,3
2016-11-07,25,806,2016,11,7,0,45,0,4,0,0,3
2016-11-07,26,514,2016,11,7,0,45,0,4,0,0,3
2016-11-07,27,1485,2016,11,7,0,45,0,4,0,0,3
2016-11-07,28,1093,2016,11,7,0,45,0,4,0,0,3
2016-11-07,29,1099,2016,11,7,0,45,0,4,0,0,3
2016-11-07,30,661,2016,11,7,0,45,0,4,0,0,3
2016-11-07,31,1243,2016,11,7,0,45,0,4,0,0,3
2016-11-07,32,525,2016,11,7,0,45,0,4,0,0,3
2016-11-07,33,955,2016,11,7,0,45,0,4,0,0,3
2016-11-07,34,2182,2016,11,7,0,45,0,4,0,0,3
2016-11-07,35,630,2016,11,7,0,45,0,4,0,0,3
2016-11-07,36,1155,2016,11,7,0,45,0,4,0,0,3
2016-11-07,37,1488,2016,11,7,0,45,0,4,0,0,3
2016-11-07,38,1342,2016,11,7,0,45,0,4,0,0,3
2016-11-07,39,1329,2016,11,7,0,45,0,4,0,0,3
2016-11-07,40,1392,2016,11,7,0,45,0,4,0,0,3
2016-11-07,41,1260,2016,11,7,0,45,0,4,0,0,3
2016-11-07,42,1171,2016,11,7,0,45,0,4,0,0,3
2016-11-07,43,1308,2016,11,7,0,45,0,4,0,0,3
2016-11-07,44,3952,2016,11,7,0,45,0,4,0,0,3
2016-11-07,45,3564,2016,11,7,0,45,0,4,0,0,3
2016-11-07,46,3160,2016,11,7,0,45,0,4,0,0,3
